,X,Y
16266,82160,38256
16267,82672,38256
16268,83184,38256
16269,83696,38256
16270,83952,38256
16271,84208,38256
16272,84464,38256
16273,84720,38256
16274,85232,38256
16275,85488,38256
16276,86512,38256
16277,86768,38256
16278,87024,38256
16279,87280,38256
16280,87536,38256
16281,88560,38256
16282,88816,38256
16283,89584,38256
16284,89840,38256
16285,90096,38256
16286,90352,38256
16287,91376,38256
16288,91632,38256
16289,5104,38512
16290,5360,38512
16291,6128,38512
16292,6640,38512
16293,6896,38512
16294,7664,38512
16295,8176,38512
16296,8432,38512
16297,8688,38512
16298,9712,38512
16299,9968,38512
16300,10480,38512
16301,10992,38512
16302,11248,38512
16303,12016,38512
16304,12272,38512
16305,12528,38512
16306,12784,38512
16307,13040,38512
16308,14320,38512
16309,14576,38512
16310,15088,38512
16311,15344,38512
16312,15600,38512
16313,16112,38512
16314,16368,38512
16315,16880,38512
16316,17392,38512
16317,17648,38512
16318,17904,38512
16319,18160,38512
16320,18416,38512
16321,18672,38512
16322,18928,38512
16323,19184,38512
16324,19440,38512
16325,19696,38512
16326,20464,38512
16327,20976,38512
16328,21232,38512
16329,22256,38512
16330,22512,38512
16331,22768,38512
16332,23024,38512
16333,24048,38512
16334,24816,38512
16335,25072,38512
16336,25584,38512
16337,25840,38512
16338,26352,38512
16339,27120,38512
16340,27888,38512
16341,28400,38512
16342,28656,38512
16343,28912,38512
16344,29936,38512
16345,30192,38512
16346,30448,38512
16347,30704,38512
16348,31216,38512
16349,31472,38512
16350,33776,38512
16351,34800,38512
16352,35056,38512
16353,35312,38512
16354,35568,38512
16355,35824,38512
16356,36080,38512
16357,36336,38512
16358,37104,38512
16359,37872,38512
16360,40944,38512
16361,41456,38512
16362,41968,38512
16363,43504,38512
16364,43760,38512
16365,44784,38512
16366,45552,38512
16367,45808,38512
16368,46064,38512
16369,47856,38512
16370,48112,38512
16371,48368,38512
16372,48624,38512
16373,48880,38512
16374,50160,38512
16375,50672,38512
16376,51184,38512
16377,51440,38512
16378,52208,38512
16379,53232,38512
16380,53744,38512
16381,54000,38512
16382,54256,38512
16383,54768,38512
16384,55792,38512
16385,56048,38512
16386,56304,38512
16387,56560,38512
16388,56816,38512
16389,58096,38512
16390,58352,38512
16391,58864,38512
16392,59376,38512
16393,59632,38512
16394,60400,38512
16395,60656,38512
16396,61680,38512
16397,61936,38512
16398,62192,38512
16399,62704,38512
16400,62960,38512
16401,63472,38512
16402,64240,38512
16403,65008,38512
16404,65264,38512
16405,65520,38512
16406,65776,38512
16407,66288,38512
16408,66544,38512
16409,67312,38512
16410,67568,38512
16411,68592,38512
16412,68848,38512
16413,69104,38512
16414,69360,38512
16415,69616,38512
16416,69872,38512
16417,70384,38512
16418,71152,38512
16419,71408,38512
16420,71920,38512
16421,72944,38512
16422,73200,38512
16423,74480,38512
16424,76016,38512
16425,76272,38512
16426,76528,38512
16427,77552,38512
16428,78064,38512
16429,79856,38512
16430,80112,38512
16431,80368,38512
16432,80880,38512
16433,81648,38512
16434,81904,38512
16435,83696,38512
16436,83952,38512
16437,84208,38512
16438,84464,38512
16439,86000,38512
16440,86512,38512
16441,86768,38512
16442,87024,38512
16443,87792,38512
16444,90864,38512
16445,91120,38512
16446,91888,38512
16447,4080,38768
16448,4336,38768
16449,4592,38768
16450,5104,38768
16451,5360,38768
16452,5616,38768
16453,6128,38768
16454,6640,38768
16455,6896,38768
16456,7152,38768
16457,7664,38768
16458,8176,38768
16459,8944,38768
16460,9712,38768
16461,9968,38768
16462,10224,38768
16463,10480,38768
16464,10736,38768
16465,11248,38768
16466,11504,38768
16467,12784,38768
16468,13040,38768
16469,13296,38768
16470,13808,38768
16471,14320,38768
16472,15088,38768
16473,15344,38768
16474,15856,38768
16475,16112,38768
16476,16624,38768
16477,17136,38768
16478,17904,38768
16479,18416,38768
16480,18672,38768
16481,19952,38768
16482,20976,38768
16483,21232,38768
16484,22768,38768
16485,23792,38768
16486,24304,38768
16487,24816,38768
16488,25072,38768
16489,25328,38768
16490,25584,38768
16491,25840,38768
16492,26096,38768
16493,26608,38768
16494,26864,38768
16495,27376,38768
16496,27632,38768
16497,28144,38768
16498,28400,38768
16499,28656,38768
16500,28912,38768
16501,29424,38768
16502,29936,38768
16503,30448,38768
16504,30960,38768
16505,31216,38768
16506,32496,38768
16507,33008,38768
16508,33264,38768
16509,33520,38768
16510,34544,38768
16511,35056,38768
16512,35312,38768
16513,36080,38768
16514,36592,38768
16515,36848,38768
16516,37872,38768
16517,40944,38768
16518,41200,38768
16519,41712,38768
16520,42224,38768
16521,42480,38768
16522,44016,38768
16523,44528,38768
16524,45808,38768
16525,46832,38768
16526,47088,38768
16527,47344,38768
16528,48112,38768
16529,48368,38768
16530,48880,38768
16531,50160,38768
16532,50416,38768
16533,50672,38768
16534,51184,38768
16535,51440,38768
16536,52208,38768
16537,52976,38768
16538,53232,38768
16539,53488,38768
16540,53744,38768
16541,54000,38768
16542,54256,38768
16543,54768,38768
16544,55792,38768
16545,56048,38768
16546,56560,38768
16547,56816,38768
16548,59120,38768
16549,59376,38768
16550,59632,38768
16551,60144,38768
16552,60656,38768
16553,60912,38768
16554,61680,38768
16555,61936,38768
16556,62448,38768
16557,62704,38768
16558,62960,38768
16559,63216,38768
16560,63472,38768
16561,63728,38768
16562,63984,38768
16563,64240,38768
16564,64496,38768
16565,65520,38768
16566,66288,38768
16567,66544,38768
16568,67312,38768
16569,67568,38768
16570,68336,38768
16571,69360,38768
16572,69616,38768
16573,70384,38768
16574,70640,38768
16575,70896,38768
16576,71152,38768
16577,71408,38768
16578,72176,38768
16579,73200,38768
16580,73456,38768
16581,74480,38768
16582,74992,38768
16583,76016,38768
16584,76784,38768
16585,77296,38768
16586,77552,38768
16587,77808,38768
16588,78320,38768
16589,78576,38768
16590,79088,38768
16591,79856,38768
16592,80112,38768
16593,80368,38768
16594,81136,38768
16595,81648,38768
16596,82160,38768
16597,82416,38768
16598,83696,38768
16599,83952,38768
16600,84464,38768
16601,84720,38768
16602,84976,38768
16603,85232,38768
16604,85488,38768
16605,85744,38768
16606,86256,38768
16607,86512,38768
16608,88048,38768
16609,88560,38768
16610,91888,38768
16611,92656,38768
16612,4336,39024
16613,4848,39024
16614,5104,39024
16615,5616,39024
16616,7408,39024
16617,7664,39024
16618,7920,39024
16619,8176,39024
16620,8944,39024
16621,9200,39024
16622,9712,39024
16623,9968,39024
16624,11248,39024
16625,11760,39024
16626,12528,39024
16627,13040,39024
16628,13552,39024
16629,13808,39024
16630,14064,39024
16631,14576,39024
16632,14832,39024
16633,15088,39024
16634,15856,39024
16635,16112,39024
16636,16880,39024
16637,17136,39024
16638,17392,39024
16639,18416,39024
16640,18672,39024
16641,19184,39024
16642,20464,39024
16643,20720,39024
16644,20976,39024
16645,21488,39024
16646,21744,39024
16647,22000,39024
16648,22256,39024
16649,25328,39024
16650,25584,39024
16651,25840,39024
16652,26608,39024
16653,26864,39024
16654,27376,39024
16655,28656,39024
16656,29424,39024
16657,29680,39024
16658,30448,39024
16659,30960,39024
16660,31728,39024
16661,32752,39024
16662,33776,39024
16663,34288,39024
16664,34544,39024
16665,35312,39024
16666,35568,39024
16667,36592,39024
16668,36848,39024
16669,37104,39024
16670,42224,39024
16671,42480,39024
16672,42736,39024
16673,42992,39024
16674,43248,39024
16675,44016,39024
16676,44272,39024
16677,44784,39024
16678,45040,39024
16679,45296,39024
16680,45552,39024
16681,46832,39024
16682,47600,39024
16683,48112,39024
16684,48368,39024
16685,48624,39024
16686,48880,39024
16687,49904,39024
16688,50672,39024
16689,50928,39024
16690,51184,39024
16691,51440,39024
16692,51696,39024
16693,52464,39024
16694,52976,39024
16695,53488,39024
16696,54000,39024
16697,54512,39024
16698,54768,39024
16699,55280,39024
16700,55792,39024
16701,56048,39024
16702,58608,39024
16703,58864,39024
16704,59120,39024
16705,59632,39024
16706,59888,39024
16707,60912,39024
16708,61424,39024
16709,62704,39024
16710,63472,39024
16711,63984,39024
16712,65520,39024
16713,65776,39024
16714,66032,39024
16715,66288,39024
16716,67056,39024
16717,67824,39024
16718,68080,39024
16719,68336,39024
16720,68592,39024
16721,68848,39024
16722,69104,39024
16723,69616,39024
16724,69872,39024
16725,70128,39024
16726,70640,39024
16727,71152,39024
16728,71920,39024
16729,72944,39024
16730,73200,39024
16731,73712,39024
16732,73968,39024
16733,74480,39024
16734,74736,39024
16735,74992,39024
16736,75504,39024
16737,76528,39024
16738,77040,39024
16739,77552,39024
16740,77808,39024
16741,78320,39024
16742,79088,39024
16743,79600,39024
16744,79856,39024
16745,81136,39024
16746,82160,39024
16747,83440,39024
16748,83952,39024
16749,84208,39024
16750,84464,39024
16751,85232,39024
16752,85744,39024
16753,86256,39024
16754,86512,39024
16755,87792,39024
16756,88048,39024
16757,88560,39024
16758,90864,39024
16759,3312,39280
16760,3568,39280
16761,3824,39280
16762,4080,39280
16763,4848,39280
16764,5360,39280
16765,5616,39280
16766,6128,39280
16767,6384,39280
16768,7152,39280
16769,7408,39280
16770,7664,39280
16771,8432,39280
16772,8688,39280
16773,8944,39280
16774,9200,39280
16775,9712,39280
16776,9968,39280
16777,12016,39280
16778,12272,39280
16779,12528,39280
16780,13552,39280
16781,14064,39280
16782,14320,39280
16783,14832,39280
16784,15600,39280
16785,15856,39280
16786,16368,39280
16787,16880,39280
16788,17136,39280
16789,17392,39280
16790,17648,39280
16791,17904,39280
16792,18160,39280
16793,18416,39280
16794,19184,39280
16795,19440,39280
16796,20208,39280
16797,21744,39280
16798,22000,39280
16799,22768,39280
16800,23024,39280
16801,23792,39280
16802,24048,39280
16803,24304,39280
16804,24560,39280
16805,24816,39280
16806,25584,39280
16807,26608,39280
16808,27120,39280
16809,27632,39280
16810,28400,39280
16811,28656,39280
16812,28912,39280
16813,29424,39280
16814,29680,39280
16815,30704,39280
16816,31216,39280
16817,32240,39280
16818,32496,39280
16819,32752,39280
16820,33008,39280
16821,34800,39280
16822,35568,39280
16823,36080,39280
16824,36848,39280
16825,40944,39280
16826,41200,39280
16827,42480,39280
16828,42992,39280
16829,43248,39280
16830,43504,39280
16831,43760,39280
16832,44528,39280
16833,45552,39280
16834,46064,39280
16835,46320,39280
16836,46576,39280
16837,47088,39280
16838,47600,39280
16839,47856,39280
16840,48368,39280
16841,48880,39280
16842,49136,39280
16843,49392,39280
16844,49904,39280
16845,50160,39280
16846,50416,39280
16847,50672,39280
16848,51952,39280
16849,52208,39280
16850,53744,39280
16851,54512,39280
16852,55024,39280
16853,56048,39280
16854,57072,39280
16855,57840,39280
16856,58096,39280
16857,58352,39280
16858,58608,39280
16859,59120,39280
16860,59376,39280
16861,60144,39280
16862,60400,39280
16863,61424,39280
16864,62704,39280
16865,62960,39280
16866,63216,39280
16867,63472,39280
16868,63984,39280
16869,64752,39280
16870,65008,39280
16871,66288,39280
16872,66544,39280
16873,67056,39280
16874,67312,39280
16875,67568,39280
16876,67824,39280
16877,68080,39280
16878,68848,39280
16879,69616,39280
16880,69872,39280
16881,71408,39280
16882,72176,39280
16883,72432,39280
16884,72688,39280
16885,73456,39280
16886,74992,39280
16887,75248,39280
16888,75504,39280
16889,75760,39280
16890,76272,39280
16891,76784,39280
16892,77040,39280
16893,77296,39280
16894,78064,39280
16895,78576,39280
16896,78832,39280
16897,79344,39280
16898,79600,39280
16899,80112,39280
16900,80624,39280
16901,81392,39280
16902,81648,39280
16903,81904,39280
16904,82160,39280
16905,82416,39280
16906,82672,39280
16907,83184,39280
16908,83696,39280
16909,84208,39280
16910,84464,39280
16911,85232,39280
16912,85488,39280
16913,86256,39280
16914,86512,39280
16915,87792,39280
16916,88304,39280
16917,3056,39536
16918,3568,39536
16919,3824,39536
16920,4336,39536
16921,5104,39536
16922,5360,39536
16923,5616,39536
16924,6128,39536
16925,6896,39536
16926,7664,39536
16927,9200,39536
16928,9712,39536
16929,9968,39536
16930,10480,39536
16931,11504,39536
16932,11760,39536
16933,12016,39536
16934,12272,39536
16935,13296,39536
16936,14064,39536
16937,14320,39536
16938,14576,39536
16939,14832,39536
16940,15600,39536
16941,16880,39536
16942,17136,39536
16943,17904,39536
16944,18160,39536
16945,18416,39536
16946,18928,39536
16947,19184,39536
16948,19440,39536
16949,19696,39536
16950,20208,39536
16951,22000,39536
16952,22256,39536
16953,23024,39536
16954,25072,39536
16955,26352,39536
16956,26608,39536
16957,26864,39536
16958,27120,39536
16959,27888,39536
16960,29424,39536
16961,29680,39536
16962,31728,39536
16963,32752,39536
16964,33008,39536
16965,34032,39536
16966,34288,39536
16967,35312,39536
16968,36336,39536
16969,42224,39536
16970,42480,39536
16971,42736,39536
16972,43248,39536
16973,43760,39536
16974,44272,39536
16975,44528,39536
16976,45552,39536
16977,46064,39536
16978,46320,39536
16979,46576,39536
16980,47088,39536
16981,47344,39536
16982,47600,39536
16983,48624,39536
16984,48880,39536
16985,49136,39536
16986,49392,39536
16987,49648,39536
16988,49904,39536
16989,50928,39536
16990,51696,39536
16991,52208,39536
16992,53488,39536
16993,55280,39536
16994,56816,39536
16995,57840,39536
16996,58864,39536
16997,59376,39536
16998,59632,39536
16999,60144,39536
17000,61168,39536
17001,62192,39536
17002,62448,39536
17003,62704,39536
17004,63984,39536
17005,64496,39536
17006,65008,39536
17007,65776,39536
17008,66032,39536
17009,66288,39536
17010,66544,39536
17011,66800,39536
17012,67568,39536
17013,68592,39536
17014,69616,39536
17015,70128,39536
17016,70384,39536
17017,70640,39536
17018,70896,39536
17019,71664,39536
17020,71920,39536
17021,72688,39536
17022,72944,39536
17023,73200,39536
17024,73456,39536
17025,73712,39536
17026,73968,39536
17027,74224,39536
17028,75248,39536
17029,75760,39536
17030,76016,39536
17031,76528,39536
17032,77040,39536
17033,77552,39536
17034,78832,39536
17035,79600,39536
17036,80624,39536
17037,81904,39536
17038,82672,39536
17039,82928,39536
17040,83952,39536
17041,84208,39536
17042,84720,39536
17043,85232,39536
17044,85488,39536
17045,85744,39536
17046,86256,39536
17047,86512,39536
17048,86768,39536
17049,87024,39536
17050,88048,39536
17051,88560,39536
17052,88816,39536
17053,89072,39536
17054,89328,39536
17055,3056,39792
17056,3568,39792
17057,3824,39792
17058,4080,39792
17059,4336,39792
17060,5104,39792
17061,5360,39792
17062,5872,39792
17063,6384,39792
17064,7152,39792
17065,7664,39792
17066,7920,39792
17067,8432,39792
17068,9200,39792
17069,9456,39792
17070,9712,39792
17071,10480,39792
17072,11760,39792
17073,12272,39792
17074,13552,39792
17075,14064,39792
17076,14320,39792
17077,14576,39792
17078,14832,39792
17079,15088,39792
17080,15344,39792
17081,15600,39792
17082,16112,39792
17083,16368,39792
17084,18160,39792
17085,18672,39792
17086,19440,39792
17087,19696,39792
17088,19952,39792
17089,20208,39792
17090,20464,39792
17091,20720,39792
17092,20976,39792
17093,21232,39792
17094,22256,39792
17095,23280,39792
17096,24048,39792
17097,24560,39792
17098,24816,39792
17099,25584,39792
17100,26096,39792
17101,26352,39792
17102,26608,39792
17103,27632,39792
17104,27888,39792
17105,29168,39792
17106,29424,39792
17107,31216,39792
17108,31984,39792
17109,32240,39792
17110,32496,39792
17111,33520,39792
17112,34288,39792
17113,34544,39792
17114,35312,39792
17115,36592,39792
17116,41200,39792
17117,41456,39792
17118,42224,39792
17119,42992,39792
17120,43248,39792
17121,43504,39792
17122,43760,39792
17123,44016,39792
17124,45296,39792
17125,45552,39792
17126,45808,39792
17127,47088,39792
17128,47344,39792
17129,47856,39792
17130,48112,39792
17131,48368,39792
17132,49392,39792
17133,49904,39792
17134,50416,39792
17135,50928,39792
17136,51184,39792
17137,51952,39792
17138,53488,39792
17139,53744,39792
17140,54000,39792
17141,54256,39792
17142,54512,39792
17143,55024,39792
17144,55536,39792
17145,56048,39792
17146,56304,39792
17147,57072,39792
17148,58096,39792
17149,58864,39792
17150,59120,39792
17151,59376,39792
17152,61424,39792
17153,62192,39792
17154,62960,39792
17155,63216,39792
17156,63472,39792
17157,63728,39792
17158,64240,39792
17159,64496,39792
17160,66288,39792
17161,66800,39792
17162,67056,39792
17163,68080,39792
17164,68848,39792
17165,69104,39792
17166,70384,39792
17167,71408,39792
17168,71920,39792
17169,72432,39792
17170,72944,39792
17171,73200,39792
17172,74480,39792
17173,74736,39792
17174,75504,39792
17175,75760,39792
17176,76784,39792
17177,77040,39792
17178,77296,39792
17179,77552,39792
17180,78064,39792
17181,78576,39792
17182,78832,39792
17183,79088,39792
17184,79344,39792
17185,79856,39792
17186,80624,39792
17187,81136,39792
17188,81392,39792
17189,82160,39792
17190,82416,39792
17191,83184,39792
17192,83696,39792
17193,83952,39792
17194,84208,39792
17195,84464,39792
17196,84720,39792
17197,84976,39792
17198,86000,39792
17199,86256,39792
17200,86768,39792
17201,87024,39792
17202,87280,39792
17203,88304,39792
17204,88816,39792
17205,89072,39792
17206,2544,40048
17207,3056,40048
17208,3312,40048
17209,4080,40048
17210,5360,40048
17211,6384,40048
17212,6896,40048
17213,7152,40048
17214,7408,40048
17215,7664,40048
17216,7920,40048
17217,8688,40048
17218,9200,40048
17219,9968,40048
17220,10736,40048
17221,10992,40048
17222,11248,40048
17223,11760,40048
17224,12016,40048
17225,13040,40048
17226,13296,40048
17227,13552,40048
17228,14064,40048
17229,14576,40048
17230,14832,40048
17231,15344,40048
17232,15856,40048
17233,16112,40048
17234,17136,40048
17235,17648,40048
17236,17904,40048
17237,18160,40048
17238,18672,40048
17239,20208,40048
17240,21488,40048
17241,21744,40048
17242,22000,40048
17243,22256,40048
17244,22512,40048
17245,23536,40048
17246,24048,40048
17247,24304,40048
17248,25840,40048
17249,26096,40048
17250,26352,40048
17251,26608,40048
17252,27888,40048
17253,28144,40048
17254,28912,40048
17255,29424,40048
17256,29680,40048
17257,29936,40048
17258,30704,40048
17259,30960,40048
17260,31216,40048
17261,31472,40048
17262,31728,40048
17263,31984,40048
17264,32496,40048
17265,32752,40048
17266,33008,40048
17267,33264,40048
17268,33776,40048
17269,34288,40048
17270,36080,40048
17271,41200,40048
17272,41456,40048
17273,41712,40048
17274,41968,40048
17275,42480,40048
17276,43248,40048
17277,43504,40048
17278,43760,40048
17279,44272,40048
17280,44528,40048
17281,44784,40048
17282,45296,40048
17283,45552,40048
17284,46320,40048
17285,46576,40048
17286,47344,40048
17287,47600,40048
17288,48624,40048
17289,48880,40048
17290,49648,40048
17291,49904,40048
17292,50416,40048
17293,50672,40048
17294,50928,40048
17295,51440,40048
17296,52976,40048
17297,53488,40048
17298,54000,40048
17299,54256,40048
17300,54768,40048
17301,55024,40048
17302,55792,40048
17303,56048,40048
17304,56304,40048
17305,56560,40048
17306,56816,40048
17307,57072,40048
17308,57328,40048
17309,58352,40048
17310,58864,40048
17311,59120,40048
17312,59888,40048
17313,60144,40048
17314,60400,40048
17315,61168,40048
17316,61936,40048
17317,62192,40048
17318,62960,40048
17319,63472,40048
17320,63728,40048
17321,63984,40048
17322,64240,40048
17323,64496,40048
17324,64752,40048
17325,65008,40048
17326,65776,40048
17327,66288,40048
17328,66800,40048
17329,67056,40048
17330,67312,40048
17331,67824,40048
17332,68336,40048
17333,68592,40048
17334,68848,40048
17335,69616,40048
17336,70128,40048
17337,70896,40048
17338,71152,40048
17339,71408,40048
17340,71920,40048
17341,72176,40048
17342,72432,40048
17343,73200,40048
17344,73712,40048
17345,74480,40048
17346,74736,40048
17347,74992,40048
17348,75504,40048
17349,76016,40048
17350,76528,40048
17351,76784,40048
17352,77296,40048
17353,77808,40048
17354,78064,40048
17355,78320,40048
17356,79088,40048
17357,81136,40048
17358,81392,40048
17359,81904,40048
17360,82160,40048
17361,82416,40048
17362,82928,40048
17363,83440,40048
17364,83696,40048
17365,84464,40048
17366,85232,40048
17367,86000,40048
17368,86256,40048
17369,86512,40048
17370,88304,40048
17371,88560,40048
17372,88816,40048
17373,89072,40048
17374,89328,40048
17375,2032,40304
17376,2544,40304
17377,3056,40304
17378,4336,40304
17379,4592,40304
17380,6384,40304
17381,6640,40304
17382,6896,40304
17383,7920,40304
17384,8176,40304
17385,8688,40304
17386,8944,40304
17387,9200,40304
17388,9456,40304
17389,9712,40304
17390,10224,40304
17391,11248,40304
17392,11504,40304
17393,11760,40304
17394,12272,40304
17395,12528,40304
17396,13552,40304
17397,13808,40304
17398,14064,40304
17399,15344,40304
17400,15600,40304
17401,16368,40304
17402,16624,40304
17403,16880,40304
17404,17136,40304
17405,18160,40304
17406,19952,40304
17407,20208,40304
17408,20720,40304
17409,20976,40304
17410,21488,40304
17411,22512,40304
17412,22768,40304
17413,23536,40304
17414,23792,40304
17415,24048,40304
17416,24560,40304
17417,24816,40304
17418,25584,40304
17419,26096,40304
17420,27120,40304
17421,27376,40304
17422,27632,40304
17423,27888,40304
17424,28144,40304
17425,28400,40304
17426,28656,40304
17427,28912,40304
17428,29168,40304
17429,29424,40304
17430,30704,40304
17431,31728,40304
17432,32240,40304
17433,32496,40304
17434,32752,40304
17435,33008,40304
17436,33264,40304
17437,33520,40304
17438,34032,40304
17439,34544,40304
17440,35312,40304
17441,35568,40304
17442,36080,40304
17443,36336,40304
17444,36592,40304
17445,41456,40304
17446,41712,40304
17447,43504,40304
17448,43760,40304
17449,44528,40304
17450,45040,40304
17451,45552,40304
17452,46064,40304
17453,47088,40304
17454,48112,40304
17455,48368,40304
17456,48624,40304
17457,49136,40304
17458,49392,40304
17459,49904,40304
17460,50416,40304
17461,50672,40304
17462,51440,40304
17463,52976,40304
17464,53232,40304
17465,53488,40304
17466,53744,40304
17467,54768,40304
17468,55024,40304
17469,56304,40304
17470,57072,40304
17471,60912,40304
17472,61168,40304
17473,61680,40304
17474,62192,40304
17475,62448,40304
17476,62960,40304
17477,63216,40304
17478,63472,40304
17479,63728,40304
17480,63984,40304
17481,64240,40304
17482,64752,40304
17483,65008,40304
17484,65520,40304
17485,66032,40304
17486,66288,40304
17487,66800,40304
17488,67312,40304
17489,67568,40304
17490,67824,40304
17491,68080,40304
17492,69104,40304
17493,69360,40304
17494,69872,40304
17495,70640,40304
17496,71408,40304
17497,71920,40304
17498,72432,40304
17499,72688,40304
17500,73200,40304
17501,73456,40304
17502,73712,40304
17503,74224,40304
17504,74736,40304
17505,74992,40304
17506,76016,40304
17507,76272,40304
17508,76784,40304
17509,77040,40304
17510,77296,40304
17511,77552,40304
17512,78832,40304
17513,79344,40304
17514,79600,40304
17515,80112,40304
17516,80368,40304
17517,80624,40304
17518,80880,40304
17519,81136,40304
17520,81648,40304
17521,82160,40304
17522,82672,40304
17523,83184,40304
17524,83440,40304
17525,83696,40304
17526,84208,40304
17527,84464,40304
17528,84976,40304
17529,86000,40304
17530,86256,40304
17531,86512,40304
17532,86768,40304
17533,87024,40304
17534,2288,40560
17535,2800,40560
17536,3568,40560
17537,4336,40560
17538,4592,40560
17539,4848,40560
17540,5104,40560
17541,5360,40560
17542,5872,40560
17543,6640,40560
17544,7408,40560
17545,7664,40560
17546,8176,40560
17547,8432,40560
17548,8688,40560
17549,9200,40560
17550,9456,40560
17551,9968,40560
17552,11504,40560
17553,11760,40560
17554,12016,40560
17555,12272,40560
17556,12528,40560
17557,13296,40560
17558,13552,40560
17559,14064,40560
17560,14320,40560
17561,14576,40560
17562,15088,40560
17563,15344,40560
17564,15600,40560
17565,15856,40560
17566,16624,40560
17567,16880,40560
17568,17648,40560
17569,17904,40560
17570,18160,40560
17571,18416,40560
17572,18928,40560
17573,19696,40560
17574,20208,40560
17575,20720,40560
17576,21488,40560
17577,21744,40560
17578,22256,40560
17579,22512,40560
17580,23024,40560
17581,23280,40560
17582,23792,40560
17583,24304,40560
17584,24560,40560
17585,24816,40560
17586,25072,40560
17587,25584,40560
17588,25840,40560
17589,26096,40560
17590,26608,40560
17591,27376,40560
17592,27888,40560
17593,28656,40560
17594,29936,40560
17595,30192,40560
17596,31472,40560
17597,32752,40560
17598,34288,40560
17599,34544,40560
17600,35056,40560
17601,36592,40560
17602,41456,40560
17603,42736,40560
17604,42992,40560
17605,43760,40560
17606,44272,40560
17607,44784,40560
17608,45296,40560
17609,45808,40560
17610,46064,40560
17611,46320,40560
17612,46576,40560
17613,47088,40560
17614,47600,40560
17615,48112,40560
17616,48368,40560
17617,48624,40560
17618,48880,40560
17619,49136,40560
17620,49392,40560
17621,49648,40560
17622,50160,40560
17623,51184,40560
17624,51440,40560
17625,51696,40560
17626,52208,40560
17627,52464,40560
17628,53744,40560
17629,54256,40560
17630,54512,40560
17631,55024,40560
17632,55536,40560
17633,55792,40560
17634,56048,40560
17635,56560,40560
17636,58096,40560
17637,58864,40560
17638,59376,40560
17639,60144,40560
17640,60400,40560
17641,60656,40560
17642,60912,40560
17643,61168,40560
17644,61424,40560
17645,62448,40560
17646,62704,40560
17647,63216,40560
17648,63728,40560
17649,64240,40560
17650,64752,40560
17651,65008,40560
17652,66032,40560
17653,66288,40560
17654,67056,40560
17655,67568,40560
17656,67824,40560
17657,68080,40560
17658,68336,40560
17659,68848,40560
17660,69104,40560
17661,69616,40560
17662,70640,40560
17663,70896,40560
17664,71408,40560
17665,71920,40560
17666,72944,40560
17667,73200,40560
17668,73456,40560
17669,73712,40560
17670,74224,40560
17671,75248,40560
17672,75504,40560
17673,76016,40560
17674,76272,40560
17675,76784,40560
17676,77040,40560
17677,77296,40560
17678,77552,40560
17679,78064,40560
17680,78832,40560
17681,79344,40560
17682,80368,40560
17683,80624,40560
17684,80880,40560
17685,81648,40560
17686,82160,40560
17687,82928,40560
17688,83184,40560
17689,83440,40560
17690,83696,40560
17691,83952,40560
17692,84464,40560
17693,84720,40560
17694,84976,40560
17695,85232,40560
17696,85488,40560
17697,86000,40560
17698,86256,40560
17699,86512,40560
17700,86768,40560
17701,87024,40560
17702,87280,40560
17703,87536,40560
17704,87792,40560
17705,88048,40560
17706,88560,40560
17707,88816,40560
17708,89072,40560
17709,2544,40816
17710,2800,40816
17711,3056,40816
17712,3312,40816
17713,3568,40816
17714,3824,40816
17715,4336,40816
17716,4592,40816
17717,4848,40816
17718,5616,40816
17719,6384,40816
17720,6640,40816
17721,6896,40816
17722,7152,40816
17723,7408,40816
17724,7664,40816
17725,8176,40816
17726,9456,40816
17727,9712,40816
17728,9968,40816
17729,10224,40816
17730,10992,40816
17731,11248,40816
17732,11760,40816
17733,12272,40816
17734,12528,40816
17735,13040,40816
17736,13296,40816
17737,14320,40816
17738,15088,40816
17739,15344,40816
17740,15856,40816
17741,16368,40816
17742,16880,40816
17743,17136,40816
17744,17648,40816
17745,18928,40816
17746,19184,40816
17747,19440,40816
17748,19696,40816
17749,20208,40816
17750,21488,40816
17751,21744,40816
17752,22000,40816
17753,22512,40816
17754,22768,40816
17755,23024,40816
17756,24048,40816
17757,24304,40816
17758,24560,40816
17759,24816,40816
17760,25328,40816
17761,25840,40816
17762,26096,40816
17763,26352,40816
17764,26864,40816
17765,28656,40816
17766,28912,40816
17767,29680,40816
17768,30192,40816
17769,30448,40816
17770,30960,40816
17771,31728,40816
17772,31984,40816
17773,32240,40816
17774,32752,40816
17775,33008,40816
17776,33264,40816
17777,33520,40816
17778,33776,40816
17779,34288,40816
17780,35312,40816
17781,35568,40816
17782,36080,40816
17783,36592,40816
17784,41968,40816
17785,42480,40816
17786,43760,40816
17787,44784,40816
17788,45808,40816
17789,46320,40816
17790,46832,40816
17791,47088,40816
17792,47344,40816
17793,47600,40816
17794,47856,40816
17795,48112,40816
17796,48368,40816
17797,48880,40816
17798,49392,40816
17799,49648,40816
17800,49904,40816
17801,50416,40816
17802,50928,40816
17803,51184,40816
17804,51696,40816
17805,52208,40816
17806,52720,40816
17807,54768,40816
17808,55024,40816
17809,55280,40816
17810,55536,40816
17811,55792,40816
17812,56816,40816
17813,57840,40816
17814,58352,40816
17815,58608,40816
17816,58864,40816
17817,60656,40816
17818,60912,40816
17819,61168,40816
