X,Y
25328,30576
29168,30576
30704,30576
38128,30576
40176,30576
40944,30576
41712,30576
44016,30576
45552,30576
50416,30576
56816,30576
57328,30576
60144,30576
60400,30576
61424,30576
61936,30576
62960,30576
63216,30576
63984,30576
70128,30576
70384,30576
73456,30576
74736,30576
77296,30576
78064,30576
81136,30576
81904,30576
83696,30576
84208,30576
85744,30576
87792,30576
88560,30576
4848,30832
6640,30832
7920,30832
8176,30832
8688,30832
11760,30832
14320,30832
14576,30832
15344,30832
18160,30832
22256,30832
23536,30832
24048,30832
24304,30832
24560,30832
26864,30832
28144,30832
32240,30832
36336,30832
39408,30832
39664,30832
42224,30832
46320,30832
46832,30832
47088,30832
47344,30832
47600,30832
47856,30832
49136,30832
50672,30832
50928,30832
52208,30832
52720,30832
56048,30832
56816,30832
57072,30832
58096,30832
60656,30832
61168,30832
61424,30832
62448,30832
62960,30832
64240,30832
65008,30832
66288,30832
70384,30832
70640,30832
71408,30832
77296,30832
77552,30832
79088,30832
80368,30832
81648,30832
83440,30832
84976,30832
87536,30832
5360,31088
7152,31088
7408,31088
7920,31088
8176,31088
8432,31088
8688,31088
8944,31088
10480,31088
14320,31088
15344,31088
17392,31088
18416,31088
19184,31088
23280,31088
24304,31088
24560,31088
25328,31088
26096,31088
27632,31088
29936,31088
31472,31088
33776,31088
34544,31088
35568,31088
35824,31088
37104,31088
41200,31088
41712,31088
42224,31088
43760,31088
44784,31088
46320,31088
46576,31088
47600,31088
48112,31088
49392,31088
51184,31088
51696,31088
51952,31088
52720,31088
55024,31088
57840,31088
60912,31088
63216,31088
65008,31088
68336,31088
69104,31088
72176,31088
72944,31088
73968,31088
74480,31088
74736,31088
76528,31088
77296,31088
82416,31088
83184,31088
86256,31088
10736,31344
10992,31344
12528,31344
14320,31344
16880,31344
21232,31344
27376,31344
27632,31344
30704,31344
35312,31344
35568,31344
35824,31344
36592,31344
37872,31344
40432,31344
40688,31344
41200,31344
41712,31344
43248,31344
44272,31344
44528,31344
45296,31344
46064,31344
46832,31344
49648,31344
50416,31344
51184,31344
52464,31344
55024,31344
56560,31344
56816,31344
57072,31344
59888,31344
60144,31344
60400,31344
60656,31344
60912,31344
61424,31344
62192,31344
65776,31344
67312,31344
68592,31344
73712,31344
75504,31344
78320,31344
80112,31344
81648,31344
81904,31344
82928,31344
86000,31344
89072,31344
6896,31600
7152,31600
7920,31600
10480,31600
16112,31600
17648,31600
18160,31600
20464,31600
22768,31600
23280,31600
23792,31600
24304,31600
24560,31600
25840,31600
28912,31600
30448,31600
33008,31600
34800,31600
35056,31600
35312,31600
36592,31600
39152,31600
41456,31600
41712,31600
42224,31600
44272,31600
47088,31600
48624,31600
49648,31600
50160,31600
51184,31600
52208,31600
55280,31600
55792,31600
56048,31600
57072,31600
60656,31600
61168,31600
62192,31600
62960,31600
63984,31600
64496,31600
65008,31600
70640,31600
71408,31600
71664,31600
78832,31600
79088,31600
81136,31600
83184,31600
83440,31600
83952,31600
84976,31600
87280,31600
88304,31600
89328,31600
5104,31856
6896,31856
8944,31856
10480,31856
11504,31856
13552,31856
15088,31856
17136,31856
17392,31856
18160,31856
23792,31856
25328,31856
26608,31856
27376,31856
28144,31856
29424,31856
32240,31856
32752,31856
35312,31856
38896,31856
41200,31856
42992,31856
43504,31856
46064,31856
46320,31856
51184,31856
52208,31856
52464,31856
54512,31856
56048,31856
57840,31856
58096,31856
60144,31856
61168,31856
61424,31856
61936,31856
65264,31856
66032,31856
66544,31856
68592,31856
69360,31856
69872,31856
70384,31856
72688,31856
73456,31856
74480,31856
76272,31856
78320,31856
79344,31856
80624,31856
81392,31856
82672,31856
86256,31856
6896,32112
8688,32112
9712,32112
14320,32112
16880,32112
19184,32112
20208,32112
21744,32112
22512,32112
24048,32112
24560,32112
26096,32112
31216,32112
32240,32112
32496,32112
33008,32112
33264,32112
34288,32112
35056,32112
35824,32112
36592,32112
37360,32112
40688,32112
42480,32112
43760,32112
44272,32112
44528,32112
47088,32112
47344,32112
48368,32112
49136,32112
50672,32112
51440,32112
52464,32112
55792,32112
56048,32112
56304,32112
59376,32112
60400,32112
61424,32112
62192,32112
66032,32112
67824,32112
70384,32112
71152,32112
75248,32112
77552,32112
78832,32112
80112,32112
81648,32112
81904,32112
88304,32112
88560,32112
89328,32112
89584,32112
4336,32368
4592,32368
4848,32368
5104,32368
7664,32368
12272,32368
20976,32368
22768,32368
23536,32368
24304,32368
25584,32368
29168,32368
32240,32368
33264,32368
34032,32368
34800,32368
36336,32368
38128,32368
39408,32368
39664,32368
41200,32368
41456,32368
41712,32368
41968,32368
42224,32368
42736,32368
46832,32368
47088,32368
54000,32368
55280,32368
55536,32368
56048,32368
57328,32368
59120,32368
59376,32368
60400,32368
60912,32368
61168,32368
63984,32368
69872,32368
80624,32368
81136,32368
81392,32368
81904,32368
82160,32368
82928,32368
83440,32368
84208,32368
87792,32368
88816,32368
89584,32368
4336,32624
6896,32624
8688,32624
8944,32624
9456,32624
10736,32624
16112,32624
16880,32624
17648,32624
22256,32624
23280,32624
25072,32624
26096,32624
27632,32624
29680,32624
30448,32624
31472,32624
31984,32624
33008,32624
33264,32624
34032,32624
40688,32624
41456,32624
42480,32624
42992,32624
44016,32624
44784,32624
47856,32624
49904,32624
51184,32624
52208,32624
54512,32624
55792,32624
56560,32624
57072,32624
57840,32624
59888,32624
61168,32624
63216,32624
64752,32624
65008,32624
65520,32624
66288,32624
67056,32624
72176,32624
72944,32624
73712,32624
76784,32624
79344,32624
80880,32624
82416,32624
83440,32624
84208,32624
86512,32624
87792,32624
88816,32624
3568,32880
4848,32880
14320,32880
16880,32880
19952,32880
22256,32880
23024,32880
24048,32880
24560,32880
26864,32880
28400,32880
30704,32880
32752,32880
33008,32880
33520,32880
34032,32880
35568,32880
36848,32880
37104,32880
40944,32880
41712,32880
43760,32880
44784,32880
45552,32880
49904,32880
51184,32880
51696,32880
54000,32880
56048,32880
56816,32880
59120,32880
60144,32880
60400,32880
62192,32880
65008,32880
69360,32880
70128,32880
70896,32880
71152,32880
74480,32880
76016,32880
78064,32880
80112,32880
82160,32880
87792,32880
88048,32880
6128,33136
6640,33136
8688,33136
9456,33136
9968,33136
12016,33136
13040,33136
15088,33136
18416,33136
19440,33136
24304,33136
24560,33136
27376,33136
31984,33136
33264,33136
36336,33136
39664,33136
40944,33136
41456,33136
41712,33136
42224,33136
46320,33136
47088,33136
47856,33136
48880,33136
50672,33136
55024,33136
56048,33136
61168,33136
69616,33136
70128,33136
73712,33136
74480,33136
74736,33136
75248,33136
81136,33136
81904,33136
82928,33136
85488,33136
89584,33136
6896,33392
7152,33392
7664,33392
7920,33392
9712,33392
20976,33392
22000,33392
23280,33392
23792,33392
24560,33392
25584,33392
26608,33392
30192,33392
30704,33392
31984,33392
34288,33392
38896,33392
40432,33392
40688,33392
42992,33392
44016,33392
50160,33392
52208,33392
54000,33392
54512,33392
56560,33392
57584,33392
63216,33392
63984,33392
65264,33392
66288,33392
67056,33392
67824,33392
71664,33392
72944,33392
76784,33392
79088,33392
82928,33392
83952,33392
84720,33392
85744,33392
89072,33392
4080,33648
6128,33648
7920,33648
8688,33648
11248,33648
16368,33648
17392,33648
20208,33648
23536,33648
24048,33648
24304,33648
24560,33648
26608,33648
27632,33648
28656,33648
29424,33648
30704,33648
32240,33648
33264,33648
34032,33648
37616,33648
41200,33648
43248,33648
50928,33648
51440,33648
54256,33648
55536,33648
56048,33648
56304,33648
56816,33648
60144,33648
68848,33648
70384,33648
72176,33648
74224,33648
77552,33648
80624,33648
81648,33648
82672,33648
83184,33648
86768,33648
88048,33648
6128,33904
6384,33904
6640,33904
7152,33904
7664,33904
9456,33904
10480,33904
12528,33904
14576,33904
15344,33904
18928,33904
20208,33904
22512,33904
25072,33904
25840,33904
30192,33904
30704,33904
31216,33904
31472,33904
35568,33904
36080,33904
36848,33904
39920,33904
40944,33904
41200,33904
41968,33904
45040,33904
47088,33904
47344,33904
49136,33904
49904,33904
51952,33904
52208,33904
53488,33904
53744,33904
54256,33904
54768,33904
55024,33904
55792,33904
56048,33904
57072,33904
58864,33904
59120,33904
59632,33904
69616,33904
73968,33904
82160,33904
82672,33904
82928,33904
87792,33904
4592,34160
5616,34160
5872,34160
6896,34160
7664,34160
7920,34160
8176,34160
9712,34160
13296,34160
16624,34160
18160,34160
19952,34160
20720,34160
22256,34160
23536,34160
24560,34160
25072,34160
25328,34160
25584,34160
29424,34160
29680,34160
30960,34160
34544,34160
38640,34160
42736,34160
45808,34160
52208,34160
53232,34160
54512,34160
55280,34160
59632,34160
60144,34160
61680,34160
63984,34160
65520,34160
67824,34160
71664,34160
72176,34160
75504,34160
81648,34160
82416,34160
82672,34160
82928,34160
84976,34160
86000,34160
89840,34160
90096,34160
3056,34416
3312,34416
3824,34416
5872,34416
6128,34416
8944,34416
9712,34416
11248,34416
16368,34416
17392,34416
20720,34416
25072,34416
25584,34416
26608,34416
27632,34416
28400,34416
28656,34416
29168,34416
29424,34416
29680,34416
30448,34416
30704,34416
32496,34416
35824,34416
43504,34416
48368,34416
53232,34416
54768,34416
55536,34416
55792,34416
56048,34416
57328,34416
57840,34416
59632,34416
62960,34416
64496,34416
65264,34416
68080,34416
69104,34416
70640,34416
72944,34416
74736,34416
78320,34416
79600,34416
80112,34416
80624,34416
82672,34416
83696,34416
85744,34416
87280,34416
88048,34416
88560,34416
89328,34416
90096,34416
5360,34672
7408,34672
9712,34672
14320,34672
15600,34672
16624,34672
21488,34672
23536,34672
24560,34672
25840,34672
26864,34672
28400,34672
28656,34672
29168,34672
30448,34672
30960,34672
39920,34672
40176,34672
40944,34672
42224,34672
49392,34672
50672,34672
51440,34672
52208,34672
52464,34672
53744,34672
54512,34672
55792,34672
56560,34672
56816,34672
58608,34672
59888,34672
60656,34672
63728,34672
67056,34672
69104,34672
69872,34672
70640,34672
71152,34672
76272,34672
80880,34672
82672,34672
84208,34672
87024,34672
88560,34672
88816,34672
4592,34928
5872,34928
6640,34928
6896,34928
9968,34928
10480,34928
12784,34928
16368,34928
16880,34928
17648,34928
18416,34928
19952,34928
22512,34928
23792,34928
24304,34928
25584,34928
26096,34928
26352,34928
26608,34928
26864,34928
28912,34928
33520,34928
33776,34928
34544,34928
35312,34928
35568,34928
37104,34928
45040,34928
45808,34928
52208,34928
54000,34928
55792,34928
56048,34928
56304,34928
56560,34928
57072,34928
59120,34928
62192,34928
63472,34928
63984,34928
65776,34928
69104,34928
70128,34928
70384,34928
71152,34928
71408,34928
72176,34928
72688,34928
75504,34928
77296,34928
82416,34928
84976,34928
86256,34928
3056,35184
4336,35184
7920,35184
8688,35184
9456,35184
19184,35184
24048,35184
25584,35184
26608,35184
26864,35184
28912,35184
31728,35184
32496,35184
33776,35184
36336,35184
43248,35184
44272,35184
47088,35184
51952,35184
52208,35184
52464,35184
52976,35184
53232,35184
54000,35184
54256,35184
54768,35184
55024,35184
62960,35184
64240,35184
65008,35184
68080,35184
73200,35184
75504,35184
76016,35184
78064,35184
79600,35184
80368,35184
81136,35184
82160,35184
83952,35184
85744,35184
86768,35184
87792,35184
89840,35184
90864,35184
3824,35440
6128,35440
6384,35440
6896,35440
7408,35440
11248,35440
13808,35440
14576,35440
15856,35440
17136,35440
21232,35440
23792,35440
27376,35440
27632,35440
28400,35440
28912,35440
32752,35440
36848,35440
37872,35440
39408,35440
40176,35440
41712,35440
48112,35440
50416,35440
51440,35440
51696,35440
52464,35440
52720,35440
54512,35440
55024,35440
55536,35440
56048,35440
56560,35440
56816,35440
57584,35440
60400,35440
64752,35440
66800,35440
68848,35440
69872,35440
73968,35440
74736,35440
78832,35440
81136,35440
81392,35440
82416,35440
82672,35440
83184,35440
83696,35440
84720,35440
87024,35440
88816,35440
91376,35440
91632,35440
6128,35696
9712,35696
9968,35696
12272,35696
13040,35696
16880,35696
17648,35696
17904,35696
20208,35696
20976,35696
22000,35696
22512,35696
23024,35696
25840,35696
26608,35696
26864,35696
27376,35696
29424,35696
29936,35696
30448,35696
32496,35696
33008,35696
35568,35696
38640,35696
40432,35696
45040,35696
45808,35696
47856,35696
48880,35696
52464,35696
52720,35696
52976,35696
53232,35696
53744,35696
54512,35696
55280,35696
55792,35696
58608,35696
60656,35696
66032,35696
70128,35696
71664,35696
72432,35696
72944,35696
73456,35696
75504,35696
75760,35696
76016,35696
77296,35696
81648,35696
83440,35696
84720,35696
2288,35952
3056,35952
5872,35952
6384,35952
6896,35952
7920,35952
8432,35952
9200,35952
10480,35952
16624,35952
17904,35952
21744,35952
22000,35952
24816,35952
26352,35952
27120,35952
27632,35952
28144,35952
28656,35952
30960,35952
31216,35952
32240,35952
33008,35952
34288,35952
36592,35952
40176,35952
41200,35952
44016,35952
47344,35952
51440,35952
51696,35952
54000,35952
54512,35952
55024,35952
56560,35952
56816,35952
57072,35952
61424,35952
64240,35952
72944,35952
75760,35952
79856,35952
80112,35952
81904,35952
82928,35952
83184,35952
84208,35952
84464,35952
85232,35952
86000,35952
90864,35952
91632,35952
1776,36208
4848,36208
5104,36208
5360,36208
5872,36208
6640,36208
7920,36208
11248,36208
14064,36208
15600,36208
16112,36208
17136,36208
18672,36208
19952,36208
20720,36208
21488,36208
22000,36208
23792,36208
27120,36208
27632,36208
27888,36208
28400,36208
28656,36208
29168,36208
31728,36208
32240,36208
32752,36208
33264,36208
34032,36208
34800,36208
36592,36208
39408,36208
39920,36208
41456,36208
41968,36208
42992,36208
49904,36208
50672,36208
50928,36208
51440,36208
51696,36208
52208,36208
54512,36208
55792,36208
56048,36208
56560,36208
57328,36208
58864,36208
63216,36208
65264,36208
68080,36208
69104,36208
73968,36208
74736,36208
76528,36208
78320,36208
79088,36208
80624,36208
82160,36208
82928,36208
87024,36208
87536,36208
87792,36208
88816,36208
89328,36208
89840,36208
91376,36208
91632,36208
5104,36464
5616,36464
7920,36464
8176,36464
8688,36464
9456,36464
12272,36464
15344,36464
26096,36464
26864,36464
28144,36464
29168,36464
29424,36464
29680,36464
29936,36464
30448,36464
30960,36464
31984,36464
33264,36464
35824,36464
37872,36464
40176,36464
41456,36464
45040,36464
45808,36464
52720,36464
53232,36464
54256,36464
55024,36464
55280,36464
55792,36464
56304,36464
57072,36464
59376,36464
60400,36464
62192,36464
67056,36464
70128,36464
72176,36464
72944,36464
76016,36464
77296,36464
79088,36464
79600,36464
80112,36464
80624,36464
81136,36464
84464,36464
84720,36464
86256,36464
90608,36464
90864,36464
5360,36720
6128,36720
6896,36720
9456,36720
17392,36720
19440,36720
19952,36720
20208,36720
20976,36720
23024,36720
27888,36720
28656,36720
28912,36720
29424,36720
30192,36720
30960,36720
31472,36720
32240,36720
32752,36720
47856,36720
48624,36720
49136,36720
53488,36720
54000,36720
54256,36720
54512,36720
56304,36720
58096,36720
61168,36720
65520,36720
69616,36720
78320,36720
79856,36720
81904,36720
82672,36720
82928,36720
83184,36720
84976,36720
86000,36720
88560,36720
88816,36720
91632,36720
92144,36720
1776,36976
4592,36976
5104,36976
7408,36976
7664,36976
8176,36976
16880,36976
18416,36976
20464,36976
20976,36976
24560,36976
25328,36976
27632,36976
27888,36976
28144,36976
28912,36976
30192,36976
30960,36976
32752,36976
33008,36976
33264,36976
33520,36976
33776,36976
34288,36976
38896,36976
41200,36976
42224,36976
42992,36976
44016,36976
47088,36976
49392,36976
50160,36976
50928,36976
51952,36976
53232,36976
53488,36976
53744,36976
54000,36976
54256,36976
54512,36976
55024,36976
56048,36976
56304,36976
56560,36976
56816,36976
58864,36976
59632,36976
64240,36976
65264,36976
66288,36976
68336,36976
68848,36976
73456,36976
75504,36976
76272,36976
77040,36976
77296,36976
79856,36976
80112,36976
81904,36976
82160,36976
82928,36976
83184,36976
83696,36976
84208,36976
85744,36976
86512,36976
89328,36976
89584,36976
90096,36976
4336,37232
4848,37232
5616,37232
6640,37232
6896,37232
7408,37232
9200,37232
10224,37232
12016,37232
12528,37232
13296,37232
14320,37232
16368,37232
20208,37232
20720,37232
26864,37232
27888,37232
28144,37232
28400,37232
28912,37232
29680,37232
30192,37232
30448,37232
30704,37232
30960,37232
32240,37232
32752,37232
35312,37232
36336,37232
40944,37232
45296,37232
49136,37232
50928,37232
52720,37232
53232,37232
54256,37232
54768,37232
56048,37232
56304,37232
56816,37232
59120,37232
67056,37232
68592,37232
69360,37232
71920,37232
74480,37232
75248,37232
80880,37232
81136,37232
81392,37232
81648,37232
81904,37232
82416,37232
82928,37232
83440,37232
83952,37232
85744,37232
86000,37232
86256,37232
87280,37232
88304,37232
92144,37232
4336,37488
5360,37488
5616,37488
5872,37488
6128,37488
7408,37488
11504,37488
15344,37488
17136,37488
20208,37488
21744,37488
22512,37488
23792,37488
26096,37488
27632,37488
30192,37488
30448,37488
31216,37488
31472,37488
31728,37488
32496,37488
33520,37488
34032,37488
34288,37488
36080,37488
37104,37488
37872,37488
38896,37488
39408,37488
50672,37488
50928,37488
51696,37488
53232,37488
54000,37488
54512,37488
54768,37488
55280,37488
55536,37488
55792,37488
56304,37488
57328,37488
60400,37488
62704,37488
63472,37488
67824,37488
70128,37488
70896,37488
75760,37488
77808,37488
79088,37488
80368,37488
81648,37488
82672,37488
84208,37488
89072,37488
89840,37488
91632,37488
91888,37488
92656,37488
2032,37744
4592,37744
4848,37744
8176,37744
17136,37744
19184,37744
19696,37744
20208,37744
20720,37744
25328,37744
30960,37744
31472,37744
33520,37744
33776,37744
34288,37744
34544,37744
35312,37744
41712,37744
42736,37744
43504,37744
44016,37744
47088,37744
48112,37744
49648,37744
50416,37744
51184,37744
51696,37744
53744,37744
54512,37744
54768,37744
55280,37744
56048,37744
56304,37744
56816,37744
58352,37744
59376,37744
72688,37744
73456,37744
73712,37744
74480,37744
76016,37744
76784,37744
78576,37744
79600,37744
80112,37744
81904,37744
83696,37744
85232,37744
85744,37744
90608,37744
1776,38000
4336,38000
5872,38000
7152,38000
8176,38000
9712,38000
10480,38000
12784,38000
13552,38000
16112,38000
17648,38000
18672,38000
19184,38000
19696,38000
24560,38000
29168,38000
29424,38000
29680,38000
30448,38000
30704,38000
31472,38000
31728,38000
31984,38000
32752,38000
33776,38000
34288,38000
37872,38000
38640,38000
38896,38000
40688,38000
40944,38000
41200,38000
41456,38000
45040,38000
46064,38000
48112,38000
50672,38000
50928,38000
52464,38000
53744,38000
54256,38000
55280,38000
55792,38000
56048,38000
58096,38000
59120,38000
61168,38000
61936,38000
65008,38000
67056,38000
69616,38000
69872,38000
71920,38000
75504,38000
75760,38000
76272,38000
78320,38000
78576,38000
79344,38000
80112,38000
80368,38000
81392,38000
83696,38000
84464,38000
84720,38000
85488,38000
86512,38000
87536,38000
88560,38000
4336,38256
4592,38256
4848,38256
6896,38256
7664,38256
11248,38256
11504,38256
14576,38256
16880,38256
18160,38256
18416,38256
19696,38256
21232,38256
23024,38256
26352,38256
27888,38256
29680,38256
30448,38256
31216,38256
31472,38256
32240,38256
32752,38256
34032,38256
34544,38256
35312,38256
35824,38256
38640,38256
40944,38256
48112,38256
48880,38256
49904,38256
53232,38256
53744,38256
54512,38256
54768,38256
56048,38256
56304,38256
59888,38256
65520,38256
66288,38256
68848,38256
74480,38256
75248,38256
76784,38256
77296,38256
77808,38256
79344,38256
80112,38256
80880,38256
81648,38256
82672,38256
83184,38256
83952,38256
84208,38256
85232,38256
85488,38256
85744,38256
91376,38256
92400,38256
4592,38512
5616,38512
11248,38512
12016,38512
15344,38512
19440,38512
21488,38512
22000,38512
28912,38512
29168,38512
29424,38512
29936,38512
31984,38512
32240,38512
33520,38512
34032,38512
34544,38512
34800,38512
35056,38512
37104,38512
40944,38512
42736,38512
43248,38512
47600,38512
48368,38512
49648,38512
49904,38512
50416,38512
50928,38512
53488,38512
54768,38512
55280,38512
56048,38512
56560,38512
56816,38512
57328,38512
58096,38512
58864,38512
59120,38512
69872,38512
72432,38512
72688,38512
73200,38512
73456,38512
73968,38512
74736,38512
76016,38512
76528,38512
77296,38512
78832,38512
79088,38512
81392,38512
81904,38512
82416,38512
85232,38512
85488,38512
89840,38512
90608,38512
4080,38768
6896,38768
7408,38768
7664,38768
8432,38768
10480,38768
16112,38768
19440,38768
19952,38768
20208,38768
22256,38768
23536,38768
24816,38768
25584,38768
29424,38768
30448,38768
31216,38768
31984,38768
32752,38768
34544,38768
34800,38768
35056,38768
35824,38768
37616,38768
40944,38768
41712,38768
41968,38768
44528,38768
48112,38768
49392,38768
49648,38768
50160,38768
50416,38768
51184,38768
51696,38768
52208,38768
52720,38768
54256,38768
54768,38768
55536,38768
55792,38768
56304,38768
58096,38768
58352,38768
63472,38768
67824,38768
70640,38768
72176,38768
72432,38768
75248,38768
78576,38768
79600,38768
81392,38768
84464,38768
84720,38768
86512,38768
87024,38768
3312,39024
3824,39024
4080,39024
4592,39024
5104,39024
5360,39024
11248,39024
13808,39024
14576,39024
16880,39024
17648,39024
18416,39024
19184,39024
22512,39024
22768,39024
23024,39024
26608,39024
28144,39024
29168,39024
29936,39024
30192,39024
32240,39024
32752,39024
33264,39024
33776,39024
34800,39024
35568,39024
35824,39024
36336,39024
37104,39024
37360,39024
45552,39024
46832,39024
47856,39024
48624,39024
50160,39024
52464,39024
52720,39024
53488,39024
54512,39024
55024,39024
55280,39024
58608,39024
58864,39024
61424,39024
62704,39024
64240,39024
65008,39024
66288,39024
71408,39024
71920,39024
73200,39024
73456,39024
76528,39024
77296,39024
80624,39024
80880,39024
81136,39024
81904,39024
85232,39024
85744,39024
87536,39024
88048,39024
92144,39024
4080,39280
4848,39280
5872,39280
6128,39280
9712,39280
11760,39280
12016,39280
12784,39280
15344,39280
19952,39280
20208,39280
20464,39280
27376,39280
31984,39280
33264,39280
33776,39280
34032,39280
34288,39280
35056,39280
35824,39280
36080,39280
36592,39280
40944,39280
41200,39280
41456,39280
43504,39280
45552,39280
47088,39280
48112,39280
48368,39280
48624,39280
51952,39280
52208,39280
53744,39280
54768,39280
56048,39280
56560,39280
57840,39280
58864,39280
65264,39280
68592,39280
69872,39280
71408,39280
71920,39280
72176,39280
73968,39280
75760,39280
81392,39280
81648,39280
83952,39280
84208,39280
84720,39280
85232,39280
85744,39280
86512,39280
86768,39280
88304,39280
89072,39280
3056,39536
3312,39536
3824,39536
5104,39536
7152,39536
10992,39536
19952,39536
20208,39536
21488,39536
22768,39536
23024,39536
23280,39536
24048,39536
24816,39536
25584,39536
28912,39536
29680,39536
31472,39536
32752,39536
34544,39536
42224,39536
44272,39536
47856,39536
48368,39536
49392,39536
49904,39536
50416,39536
51440,39536
51696,39536
52208,39536
53488,39536
54256,39536
55792,39536
59120,39536
59888,39536
60656,39536
67056,39536
74480,39536
74992,39536
75248,39536
78576,39536
79344,39536
80112,39536
80368,39536
82928,39536
85232,39536
85744,39536
88560,39536
89072,39536
4592,39792
8176,39792
13808,39792
14832,39792
15600,39792
16112,39792
16880,39792
17648,39792
18416,39792
19184,39792
20720,39792
22000,39792
22512,39792
26608,39792
30704,39792
31216,39792
32240,39792
32496,39792
32752,39792
34544,39792
34800,39792
35312,39792
35568,39792
35824,39792
36592,39792
41712,39792
45296,39792
47856,39792
48368,39792
49136,39792
49392,39792
49648,39792
49904,39792
50160,39792
52208,39792
52464,39792
53488,39792
54512,39792
54768,39792
63216,39792
65776,39792
67824,39792
69360,39792
71152,39792
71920,39792
72944,39792
80624,39792
81904,39792
83184,39792
83696,39792
89328,39792
4080,40048
5616,40048
8944,40048
9712,40048
10480,40048
11760,40048
12272,40048
12784,40048
16112,40048
20464,40048
28144,40048
30704,40048
31472,40048
31984,40048
33008,40048
33520,40048
34032,40048
34544,40048
35056,40048
35568,40048
41456,40048
41968,40048
43504,40048
46064,40048
46576,40048
48368,40048
49648,40048
50160,40048
50416,40048
51184,40048
51440,40048
52720,40048
53744,40048
57072,40048
57328,40048
58096,40048
58864,40048
61680,40048
70384,40048
72432,40048
73456,40048
74992,40048
75248,40048
77296,40048
78832,40048
80624,40048
81136,40048
82672,40048
83184,40048
83440,40048
86000,40048
87280,40048
2032,40304
2544,40304
4080,40304
4848,40304
5616,40304
6896,40304
14832,40304
16112,40304
16880,40304
17136,40304
17392,40304
21232,40304
22512,40304
24304,40304
25840,40304
27120,40304
28912,40304
30192,40304
30448,40304
31728,40304
32752,40304
33776,40304
34288,40304
34544,40304
36080,40304
36336,40304
42480,40304
42992,40304
44528,40304
45808,40304
46064,40304
46832,40304
47088,40304
47856,40304
48368,40304
51952,40304
52208,40304
52976,40304
54768,40304
55024,40304
55280,40304
56816,40304
59888,40304
63984,40304
65264,40304
66800,40304
72432,40304
72688,40304
72944,40304
73456,40304
73712,40304
74992,40304
76272,40304
78832,40304
82672,40304
83952,40304
84720,40304
85232,40304
87792,40304
88816,40304
2544,40560
3056,40560
4592,40560
8176,40560
15600,40560
17136,40560
18160,40560
18672,40560
19952,40560
20720,40560
21744,40560
29936,40560
30960,40560
32496,40560
32752,40560
33520,40560
34288,40560
45296,40560
46832,40560
47344,40560
47856,40560
48368,40560
49136,40560
50160,40560
50416,40560
50672,40560
51440,40560
53744,40560
54768,40560
56048,40560
56304,40560
59120,40560
64752,40560
67824,40560
68848,40560
70640,40560
73456,40560
73712,40560
74224,40560
75248,40560
79600,40560
80624,40560
84720,40560
84976,40560
88304,40560
88560,40560
89328,40560
2544,40816
3568,40816
7408,40816
8176,40816
13296,40816
14064,40816
21232,40816
23536,40816
24304,40816
27888,40816
30960,40816
31216,40816
31472,40816
32496,40816
32752,40816
33008,40816
33520,40816
35824,40816
41968,40816
42224,40816
42480,40816
43248,40816
44016,40816
44784,40816
45040,40816
45552,40816
45808,40816
46064,40816
46320,40816
47088,40816
48112,40816
48368,40816
50416,40816
50928,40816
51184,40816
54000,40816
57072,40816
58352,40816
60912,40816
61680,40816
70128,40816
71408,40816
74992,40816
78064,40816
81392,40816
83440,40816
83696,40816
85232,40816
86512,40816
87280,40816
88304,40816
6128,41072
7664,41072
8432,41072
8944,41072
11504,41072
12528,41072
13296,41072
13808,41072
18928,41072
19952,41072
25072,41072
26352,41072
27120,41072
29168,41072
31216,41072
32240,41072
32752,41072
33008,41072
33776,41072
34288,41072
34800,41072
35056,41072
35568,41072
42480,41072
42736,41072
44272,41072
47088,41072
47344,41072
49392,41072
50160,41072
50416,41072
51440,41072
52720,41072
52976,41072
53488,41072
53744,41072
54000,41072
54512,41072
54768,41072
55536,41072
56304,41072
59888,41072
62448,41072
63984,41072
64752,41072
65776,41072
67056,41072
70896,41072
72176,41072
73200,41072
76016,41072
84464,41072
84720,41072
85488,41072
86256,41072
87024,41072
4592,41328
8688,41328
9712,41328
10736,41328
14832,41328
15856,41328
16624,41328
17392,41328
19696,41328
20208,41328
21488,41328
22000,41328
28144,41328
30448,41328
31216,41328
31728,41328
31984,41328
33520,41328
34544,41328
36336,41328
42480,41328
45552,41328
45808,41328
46832,41328
47600,41328
48112,41328
48624,41328
49136,41328
49392,41328
49648,41328
49904,41328
50928,41328
52464,41328
54768,41328
55280,41328
58864,41328
59376,41328
63216,41328
68592,41328
70384,41328
71408,41328
72944,41328
74992,41328
75760,41328
77040,41328
79600,41328
80368,41328
80624,41328
83184,41328
84464,41328
85744,41328
87024,41328
88560,41328
3056,41584
3824,41584
5360,41584
7152,41584
7920,41584
8432,41584
20208,41584
23024,41584
24048,41584
31728,41584
33008,41584
33264,41584
33520,41584
34032,41584
34288,41584
35312,41584
35568,41584
35824,41584
36080,41584
36336,41584
36848,41584
42736,41584
43504,41584
45040,41584
45552,41584
47088,41584
47856,41584
48368,41584
49648,41584
51184,41584
51696,41584
54512,41584
56816,41584
58096,41584
59120,41584
60912,41584
69616,41584
74224,41584
78832,41584
80368,41584
80880,41584
81904,41584
85488,41584
86512,41584
3824,41840
6384,41840
11760,41840
13552,41840
18416,41840
20720,41840
20976,41840
21232,41840
23280,41840
